meses,mes_id,tempmin,tempmax,year
Junio,6,11,33.5,1979
Junio,6,12,33,1979
Junio,6,12.5,31.5,1979
Junio,6,11.5,30,1979
Junio,6,14,30.5,1979
Junio,6,13.5,29.5,1979
Junio,6,12,30.5,1979
Junio,6,14,29.5,1979
Junio,6,11.5,31.5,1979
Junio,6,11,30.5,1979
Junio,6,13.5,35.5,1980
Junio,6,14,36.5,1980
Junio,6,14.5,35.5,1980
Junio,6,16,35,1980
Junio,6,13,35.5,1980
Junio,6,15,35,1980
Junio,6,9,32.5,1980
Junio,6,8,33,1980
Junio,6,10.5,32.5,1980
Junio,6,11,30,1980
Junio,6,9,32.5,1980
Junio,6,11.5,31,1980
Junio,6,12,30.5,1980
Junio,6,11.5,33.5,1980
Junio,6,13.5,33,1980
Junio,6,12.5,35,1980
Junio,6,12.5,36,1980
Junio,6,12.5,35.5,1980
Junio,6,12.5,34.5,1980
Junio,6,13.5,33,1980
Junio,6,12.5,31.5,1980
Junio,6,13.5,32,1980
Junio,6,14.5,30.5,1980
Junio,6,12.5,33,1980
Junio,6,14.5,33,1980
Junio,6,13.5,30.5,1980
Junio,6,11.5,34.5,1980
Junio,6,13.5,31,1980
Junio,6,13,28,1980
Junio,6,9.5,29.5,1980
Junio,6,6.5,33.5,1981
Junio,6,7,34.5,1981
Junio,6,8,35,1981
Junio,6,8.5,35.5,1981
Junio,6,7.5,33.5,1981
Junio,6,10.5,35.5,1981
Junio,6,11,35,1981
Junio,6,8.5,34.5,1981
Junio,6,8,37.5,1981
Junio,6,13,35.5,1981
Junio,6,14,35,1981
Junio,6,14,33.5,1981
Junio,6,14,34.5,1981
Junio,6,8.5,32.5,1981
Junio,6,9.5,31.5,1981
Junio,6,11.5,24.5,1981
Junio,6,13,28.5,1981
Junio,6,12.5,29,1981
Junio,6,12,30.5,1981
Junio,6,14.5,29,1981
Junio,6,12,29.5,1981
Junio,6,13,31.5,1981
Junio,6,13,28.5,1981
Junio,6,10.5,28,1981
Junio,6,11,28,1981
Junio,6,12.5,26.5,1981
Junio,6,12,24.5,1981
Junio,6,12.5,25.5,1981
Junio,6,11.5,26,1981
Junio,6,12.5,27,1981
Junio,6,12.5,34.5,1982
Junio,6,13,36,1982
Junio,6,14.5,36,1982
Junio,6,14,35,1982
Junio,6,15,33,1982
Junio,6,13,34.5,1982
Junio,6,13.5,32.5,1982
Junio,6,12,34.5,1982
Junio,6,13,34,1982
Junio,6,13,33,1982
Junio,6,15,32.5,1982
Junio,6,12,31.5,1982
Junio,6,11.5,32.5,1982
Junio,6,11,31.5,1982
Junio,6,12.5,34.5,1982
Junio,6,14.5,35,1982
Junio,6,14,32,1982
Junio,6,13.5,32.5,1982
Junio,6,12,33,1982
Junio,6,14,31.5,1982
Junio,6,14.5,30.5,1982
Junio,6,15.5,31,1982
Junio,6,16,31.5,1982
Junio,6,15.5,30.5,1982
Junio,6,14,31,1982
Junio,6,13.5,31.5,1982
Junio,6,14,33.5,1982
Junio,6,15.5,32,1982
Junio,6,13.5,32.5,1982
Junio,6,14.5,29,1982
Junio,6,8,30,1983
Junio,6,12,32,1983
Junio,6,15,33.5,1983
Junio,6,13.5,34,1983
Junio,6,12,33,1983
Junio,6,11.5,32.5,1983
Junio,6,13.5,33.5,1983
Junio,6,14.5,34,1983
Junio,6,12.5,35.5,1983
Junio,6,14,37,1983
Junio,6,16.5,36.5,1983
Junio,6,17,34,1983
Junio,6,15.5,33.5,1983
Junio,6,14,31.5,1983
Junio,6,12.5,28,1983
Junio,6,8,30,1983
Junio,6,12.5,33,1983
Junio,6,14,34.5,1983
Junio,6,15.5,35,1983
Junio,6,12.5,33.5,1983
Junio,6,13.5,34,1983
Junio,6,11.5,32,1983
Junio,6,14,31.5,1983
Junio,6,12.5,34,1983
Junio,6,13.5,32.5,1983
Junio,6,14,34,1983
Junio,6,16.5,32,1983
Junio,6,14.5,33,1983
Junio,6,15,33,1983
Junio,6,14.5,31.5,1983
Junio,6,11,29.5,1984
Junio,6,12.5,29,1984
Junio,6,10.5,28.5,1984
Junio,6,11.5,29.5,1984
Junio,6,7.5,29.5,1984
Junio,6,9,29.5,1984
Junio,6,9.5,31.5,1984
Junio,6,10.5,33.5,1984
Junio,6,13.5,34,1984
Junio,6,15,34.5,1984
Junio,6,14.5,31.5,1984
Junio,6,13.5,29,1984
Junio,6,11.5,27,1984
Junio,6,12.5,27.5,1984
Junio,6,13,28,1984
Junio,6,11.5,30,1984
Junio,6,13,28.5,1984
Junio,6,12.5,28,1984
Junio,6,13.5,28.5,1984
Junio,6,15.5,29,1984
Junio,6,15,28.5,1984
Junio,6,16.5,26.5,1984
Junio,6,14.5,27.5,1984
Junio,6,15,29.5,1984
Junio,6,16.5,27.5,1984
Junio,6,15.5,29,1984
Junio,6,13.5,30.5,1984
Junio,6,14,29.5,1984
Junio,6,15.5,30,1984
Junio,6,15,28,1984
Junio,6,13.5,34.5,1985
Junio,6,14.5,35.5,1985
Junio,6,15.5,32.5,1985
Junio,6,15.5,32,1985
Junio,6,12.5,33.5,1985
Junio,6,13.5,32.5,1985
Junio,6,15.5,33,1985
Junio,6,17.5,32.5,1985
Junio,6,15.5,32.5,1985
Junio,6,16.5,30,1985
Junio,6,14.5,28.5,1985
Junio,6,13.5,29.5,1985
Junio,6,12.5,29,1985
Junio,6,11.5,30.5,1985
Junio,6,13.5,30,1985
Junio,6,14.5,31.5,1985
Junio,6,12.5,30.5,1985
Junio,6,14.5,31,1985
Junio,6,11.5,27.5,1985
Junio,6,12,24.5,1985
Junio,6,13.5,27.5,1985
Junio,6,15,29.5,1985
Junio,6,13.5,26.5,1985
Junio,6,15.5,37.5,1985
Junio,6,14,29.5,1985
Junio,6,13,26.5,1985
Junio,6,14.5,24.5,1985
Junio,6,13.5,21.5,1985
Junio,6,14,24.5,1985
Junio,6,14.5,27,1985
Junio,6,10.4,23.2,1986
Junio,6,11.8,30.5,1986
Junio,6,14.2,29.8,1986
Junio,6,13.2,30.6,1986
Junio,6,13.4,31.8,1986
Junio,6,13.8,30.5,1986
Junio,6,14.4,31.2,1986
Junio,6,16.3,32.4,1986
Junio,6,12.8,32.4,1986
Junio,6,16.8,31.4,1986
Junio,6,16.4,31.2,1986
Junio,6,14.6,29.9,1986
Junio,6,15.8,32.6,1986
Junio,6,14.3,30.2,1986
Junio,6,13.8,29.6,1986
Junio,6,13.6,27.4,1986
Junio,6,11.8,29.6,1986
Junio,6,11.8,28.8,1986
Junio,6,14.2,28.4,1986
Junio,6,15.2,28.6,1986
Junio,6,15.1,29,1986
Junio,6,14,29.2,1986
Junio,6,13.8,28.8,1986
Junio,6,12.8,28.2,1986
Junio,6,12.8,25.8,1986
Junio,6,12.8,22.8,1986
Junio,6,14.4,25.7,1986
Junio,6,13.6,24.7,1986
Junio,6,12.2,27.4,1986
Junio,6,13.8,29.4,1986
Junio,6,9.3,26.7,1987
Junio,6,7.2,32.2,1987
Junio,6,10.4,27.2,1987
Junio,6,7.8,26.2,1987
Junio,6,10.2,27.2,1987
Junio,6,7.6,24.8,1987
Junio,6,7.8,28.8,1987
Junio,6,10.4,26.7,1987
Junio,6,11.8,27.6,1987
Junio,6,8.8,29.8,1987
Junio,6,10.7,29.6,1987
Junio,6,13.4,31.8,1987
Junio,6,11.8,33.6,1987
Junio,6,12.2,34.8,1987
Junio,6,13.2,31.8,1987
Junio,6,10.6,32.4,1987
Junio,6,12.8,33.2,1987
Junio,6,13.4,32.8,1987
Junio,6,12.4,34.2,1987
Junio,6,10.8,33.8,1987
Junio,6,14.2,34.8,1987
Junio,6,13.8,33.8,1987
Junio,6,14.3,32.8,1987
Junio,6,15.4,31.2,1987
Junio,6,14.6,32.3,1987
Junio,6,13.8,32.2,1987
Junio,6,14.7,30.1,1987
Junio,6,13.6,32.8,1987
Junio,6,13.6,30.4,1987
Junio,6,13.6,31.6,1987
Junio,6,16,30.5,1994
Junio,6,17,28,1994
Junio,6,14,29,1994
Junio,6,15,28,1994
Junio,6,14,28,1994
Junio,6,16,30,1994
Junio,6,15.5,30,1994
Junio,6,16.5,31.5,1994
Junio,6,17.5,31,1994
Junio,6,15,31,1994
Junio,6,16,30,1994
Junio,6,16,28,1994
Junio,6,16,29,1994
Junio,6,15,26,1994
Junio,6,15,28.5,1994
Junio,6,14.5,28.5,1994
Junio,6,15.5,28,1994
Junio,6,15,26,1994
Junio,6,13,24,1994
Junio,6,14.5,28,1994
Junio,6,14,27.5,1994
Junio,6,14.5,27,1994
Junio,6,16,22.5,1994
Junio,6,12,27,1994
Junio,6,13,29,1994
Junio,6,15,30,1994
Junio,6,17,29,1994
Junio,6,14,29,1994
Junio,6,16,30,1994
Junio,6,17.5,31,1994
Junio,6,15,32,1995
Junio,6,16,33,1995
Junio,6,15,33,1995
Junio,6,12,33,1995
Junio,6,14,32,1995
Junio,6,13,32,1995
Junio,6,13.5,31,1995
Junio,6,13,32,1995
Junio,6,12.5,34,1995
Junio,6,14,34,1995
Junio,6,16,31.5,1995
Junio,6,13,28,1995
Junio,6,14.5,31,1995
Junio,6,15,30,1995
Junio,6,16,31,1995
Junio,6,15,34,1995
Junio,6,15,29,1995
Junio,6,16,27,1995
Junio,6,15,25,1995
Junio,6,15,23,1995
Junio,6,15,27,1995
Junio,6,16,27,1995
Junio,6,17,30,1995
Junio,6,15,31,1995
Junio,6,16,31,1995
Junio,6,17,30,1995
Junio,6,15,30,1995
Junio,6,17,31,1995
Junio,6,19,28,1995
Junio,6,17,28,1995
Junio,6,15,29.5,1996
Junio,6,15,27,1996
Junio,6,15,27,1996
Junio,6,15,28,1996
Junio,6,14,29,1996
Junio,6,15,30,1996
Junio,6,15,30,1996
Junio,6,15.5,27,1996
Junio,6,14,28,1996
Junio,6,16,29,1996
Junio,6,16,30,1996
Junio,6,15,29,1996
Junio,6,14,28,1996
Junio,6,15,29,1996
Junio,6,15,26,1996
Junio,6,15,27,1996
Junio,6,15,26,1996
Junio,6,15,28,1996
Junio,6,15,30,1996
Junio,6,15.5,30,1996
Junio,6,16,32,1996
Junio,6,15,31,1996
Junio,6,15,31,1996
Junio,6,18,31,1996
Junio,6,17,30,1996
Junio,6,16,28,1996
Junio,6,16,27,1996
Junio,6,15,28,1996
Junio,6,15,25,1996
Junio,6,15,27,1996
Junio,6,12.5,29,1997
Junio,6,15,30,1997
Junio,6,16,31.5,1997
Junio,6,14,32,1997
Junio,6,14,28,1997
Junio,6,12,30,1997
Junio,6,12,30,1997
Junio,6,12,30,1997
Junio,6,12.5,30,1997
Junio,6,12,33,1997
Junio,6,14,32,1997
Junio,6,15,30,1997
Junio,6,16,32,1997
Junio,6,13.5,30,1997
Junio,6,15,31.5,1997
Junio,6,15,32,1997
Junio,6,16,32,1997
Junio,6,15,30,1997
Junio,6,15,28,1997
Junio,6,15,27,1997
Junio,6,15,28,1997
Junio,6,13,27,1997
Junio,6,12,29,1997
Junio,6,12.5,28,1997
Junio,6,15,29,1997
Junio,6,16,27,1997
Junio,6,15,27,1997
Junio,6,15,27,1997
Junio,6,15.5,28,1997
Junio,6,16,28,1997
Junio,6,14,33,1998
Junio,6,15,33.5,1998
Junio,6,18,34.5,1998
Junio,6,18.5,33.5,1998
Junio,6,16.5,33,1998
Junio,6,15.5,33.5,1998
Junio,6,17,35,1998
Junio,6,17,25,1998
Junio,6,18,26,1998
Junio,6,15,29,1998
Junio,6,16,27,1998
Junio,6,18.5,29.5,1998
Junio,6,15,31,1998
Junio,6,16,32,1998
Junio,6,18,33,1998
Junio,6,18.5,33.5,1998
Junio,6,16.5,30,1998
Junio,6,15,31,1998
Junio,6,17,29,1998
Junio,6,15,34,1998
Junio,6,14,33.5,1998
Junio,6,16,31,1998
Junio,6,18,33,1998
Junio,6,17,32,1998
Junio,6,18.5,32.5,1998
Junio,6,16.5,32.5,1998
Junio,6,18,33,1998
Junio,6,19,32,1998
Junio,6,17,31,1998
Junio,6,18,30,1998
Junio,6,16.5,34,1999
Junio,6,16.8,33,1999
Junio,6,14.5,38,1999
Junio,6,15,33.5,1999
Junio,6,17,33,1999
Junio,6,15.5,33,1999
Junio,6,15.5,28.5,1999
Junio,6,13,31,1999
Junio,6,13.5,31.5,1999
Junio,6,15,33,1999
Junio,6,15.5,33.6,1999
Junio,6,16.4,34.4,1999
Junio,6,17.5,35,1999
Junio,6,17,34,1999
Junio,6,12,30,1999
Junio,6,11,27,1999
Junio,6,17,26.8,1999
Junio,6,15.5,26.5,1999
Junio,6,15,27,1999
Junio,6,14,26,1999
Junio,6,14.5,26,1999
Junio,6,15.5,25,1999
Junio,6,16.5,23.6,1999
Junio,6,15.5,27,1999
Junio,6,13,28,1999
Junio,6,15.5,27,1999
Junio,6,15,26,1999
Junio,6,14,28.5,1999
Junio,6,15,29,1999
Junio,6,15.5,29.5,1999
Junio,6,14,26,2000
Junio,6,14,27.5,2000
Junio,6,14.3,27,2000
Junio,6,13.5,25.5,2000
Junio,6,13.2,25,2000
Junio,6,13.5,22.5,2000
Junio,6,14.5,21.5,2000
Junio,6,14,23,2000
Junio,6,14,27.7,2000
Junio,6,15.5,30,2000
Junio,6,16.5,29,2000
Junio,6,16.5,26.5,2000
Junio,6,15.8,29,2000
Junio,6,15.5,26,2000
Junio,6,16,28,2000
Junio,6,17,28,2000
Junio,6,15.5,30.3,2000
Junio,6,16,27,2000
Junio,6,16.4,28,2000
Junio,6,16.3,28.5,2000
Junio,6,16.5,28.5,2000
Junio,6,16.5,27,2000
Junio,6,14,22,2000
Junio,6,15.3,28,2000
Junio,6,15.5,26.7,2000
Junio,6,15.2,28.5,2000
Junio,6,15,26,2000
Junio,6,14,28,2000
Junio,6,14,27.5,2000
Junio,6,14.5,29.8,2000
Julio,7,15.5,27,1941
Julio,7,15.5,27.5,1941
Julio,7,16.5,28,1941
Julio,7,16.5,27.5,1941
Julio,7,16,26.5,1941
Julio,7,15.5,28.5,1941
Julio,7,15.5,28.5,1941
Julio,7,16.5,28.5,1941
Julio,7,15.5,28,1941
Julio,7,16,28,1941
Julio,7,16,28.5,1941
Julio,7,16.5,26.5,1941
Julio,7,16,25.5,1941
Julio,7,15.5,27,1941
Julio,7,13,28,1941
Julio,7,14,29.5,1941
Julio,7,14.5,30,1941
Julio,7,13,30,1941
Julio,7,14.5,30,1941
Julio,7,14,28,1941
Julio,7,14.5,27,1941
Julio,7,14.5,25,1941
Julio,7,13.5,26,1941
Julio,7,14,28,1941
Julio,7,15.5,26.5,1941
Julio,7,14.5,26.5,1941
Julio,7,13.5,25.5,1941
Julio,7,13.5,27,1941
Julio,7,14,28.5,1941
Julio,7,14.5,28,1941
Julio,7,14.5,26,1941
Julio,7,15,30.5,1942
Julio,7,14,31,1942
Julio,7,15,31.5,1942
Julio,7,14,29,1942
Julio,7,14.5,28,1942
Julio,7,15,25,1942
Julio,7,15,23,1942
Julio,7,13,25,1942
Julio,7,14.5,28.5,1942
Julio,7,13.5,30.5,1942
Julio,7,13.5,30.5,1942
Julio,7,13,27,1942
Julio,7,13.5,26,1942
Julio,7,13.5,28.5,1942
Julio,7,13,29.5,1942
Julio,7,16,29,1942
Julio,7,15,28.5,1942
Julio,7,14,28.5,1942
Julio,7,14,22,1942
Julio,7,13.5,26.5,1942
Julio,7,15,27.5,1942
Julio,7,14.5,27.5,1942
Julio,7,13,27.5,1942
Julio,7,13,28,1942
Julio,7,14.5,27.5,1942
Julio,7,11,29.5,1942
Julio,7,12,29,1942
Julio,7,14,28.5,1942
Julio,7,14.5,28,1942
Julio,7,12,24.5,1942
Julio,7,12,28.5,1942
Julio,7,13,28,1943
Julio,7,14.5,27.5,1943
Julio,7,14.5,26.5,1943
Julio,7,14,27.5,1943
Julio,7,11,28,1943
Julio,7,12,27.5,1943
Julio,7,13,30,1943
Julio,7,14.5,29.5,1943
Julio,7,11,29.5,1943
Julio,7,11.5,31,1943
Julio,7,14,27,1943
Julio,7,14,25.5,1943
Julio,7,14.5,26.5,1943
Julio,7,14,28,1943
Julio,7,13,29.5,1943
Julio,7,13.5,28.5,1943
Julio,7,14,21,1943
Julio,7,14,27.5,1943
Julio,7,13,29,1943
Julio,7,13,27.5,1943
Julio,7,12,29,1943
Julio,7,14,28.5,1943
Julio,7,12,27,1943
Julio,7,11.5,28.5,1943
Julio,7,12,29,1943
Julio,7,13,28,1943
Julio,7,12.5,27,1943
Julio,7,11,27,1943
Julio,7,12,29,1943
Julio,7,12.5,29.5,1943
Julio,7,14,29,1943
Julio,7,13.5,28,1944
Julio,7,13,30.5,1944
Julio,7,12.5,29.5,1944
Julio,7,13.5,27.5,1944
Julio,7,13,28,1944
Julio,7,15,25,1944
Julio,7,14.5,26,1944
Julio,7,13,28.5,1944
Julio,7,14,29,1944
Julio,7,11,30,1944
Julio,7,13.5,32,1944
Julio,7,14.5,31.5,1944
Julio,7,14.5,31,1944
Julio,7,12.5,31.5,1944
Julio,7,17,31,1944
Julio,7,14.5,30,1944
Julio,7,13,27,1944
Julio,7,12.5,27.5,1944
Julio,7,14.5,28.5,1944
Julio,7,14.5,25.5,1944
Julio,7,11.5,28.5,1944
Julio,7,12.5,28,1944
Julio,7,12,28.5,1944
Julio,7,13.5,30,1944
Julio,7,13,29,1944
Julio,7,14.5,30.5,1944
Julio,7,15.5,29,1944
Julio,7,12,29.5,1944
Julio,7,14.5,31.5,1944
Julio,7,13,32,1944
Julio,7,12,32,1944
Julio,7,16,26,1945
Julio,7,14,23,1945
Julio,7,14,24.5,1945
Julio,7,15.5,25.5,1945
Julio,7,14.1,26,1945
Julio,7,14,26.5,1945
Julio,7,13.5,26,1945
Julio,7,13.5,26,1945
Julio,7,13.5,24,1945
Julio,7,13.5,26.5,1945
Julio,7,13.5,26,1945
Julio,7,14.5,25.5,1945
Julio,7,13.5,26.5,1945
Julio,7,13.5,26,1945
Julio,7,13,28,1945
Julio,7,13,25.5,1945
Julio,7,13.5,25.5,1945
Julio,7,14.5,25,1945
Julio,7,13,26,1945
Julio,7,12,25.5,1945
Julio,7,13,25.5,1945
Julio,7,13.5,26,1945
Julio,7,13,27,1945
Julio,7,13.5,26,1945
Julio,7,14,26.5,1945
Julio,7,12.5,26.5,1945
Julio,7,14,27,1945
Julio,7,12.5,26.5,1945
Julio,7,14.5,26.5,1945
Julio,7,13.5,26.5,1945
Julio,7,12.5,26.5,1945
Julio,7,15.6,29,1946
Julio,7,13.5,26,1946
Julio,7,13.5,25,1946
Julio,7,12,26.5,1946
Julio,7,15.5,27,1946
Julio,7,11,24.5,1946
Julio,7,12.5,22.5,1946
Julio,7,12,25,1946
Julio,7,12,25,1946
Julio,7,13.5,24,1946
Julio,7,13.5,25,1946
Julio,7,10.5,26.5,1946
Julio,7,13.5,28,1946
Julio,7,13,28,1946
Julio,7,12,26,1946
Julio,7,13,23.5,1946
Julio,7,13.5,22.5,1946
Julio,7,12.5,26.5,1946
Julio,7,12.5,27.5,1946
Julio,7,12,26,1946
Julio,7,13.5,26,1946
Julio,7,12.5,26,1946
Julio,7,13.5,25,1946
Julio,7,13.5,25,1946
Julio,7,13.5,25,1946
Julio,7,13,22.5,1946
Julio,7,12.5,26.5,1946
Julio,7,11.5,28.5,1946
Julio,7,12,29,1946
Julio,7,12.5,28.5,1946
Julio,7,15.5,28,1946
Julio,7,15,31,1947
Julio,7,16.5,27.5,1947
Julio,7,12.5,27.5,1947
Julio,7,12.5,29,1947
Julio,7,12,29,1947
Julio,7,14.5,31,1947
Julio,7,15,30,1947
Julio,7,16,29,1947
Julio,7,15,29,1947
Julio,7,13,30,1947
Julio,7,14,30,1947
Julio,7,14.5,27,1947
Julio,7,14.5,29,1947
Julio,7,14.5,26.5,1947
Julio,7,12.5,27.5,1947
Julio,7,13.5,27,1947
Julio,7,15,25,1947
Julio,7,14.5,29,1947
Julio,7,17.5,29,1947
Julio,7,17,28,1947
Julio,7,14,26.5,1947
Julio,7,15.5,27.5,1947
Julio,7,14.5,29,1947
Julio,7,14.5,31,1947
Julio,7,13,28,1947
Julio,7,15,26,1947
Julio,7,15.5,26.5,1947
Julio,7,13.5,24.5,1947
Julio,7,13.5,25,1947
Julio,7,13.5,25.5,1947
Julio,7,14,26.5,1947
Julio,7,11.5,19.5,1948
Julio,7,12,20.5,1948
Julio,7,14.5,20,1948
Julio,7,13.5,20.5,1948
Julio,7,15.5,25,1948
Julio,7,14,28,1948
Julio,7,13,27,1948
Julio,7,15.5,25.5,1948
Julio,7,14,26.5,1948
Julio,7,13,26.5,1948
Julio,7,13,26,1948
Julio,7,12.5,28,1948
Julio,7,12,26.5,1948
Julio,7,13,26.5,1948
Julio,7,15,24.5,1948
Julio,7,13,27,1948
Julio,7,14,26.5,1948
Julio,7,13.5,20.5,1948
Julio,7,15,23.5,1948
Julio,7,14,23.5,1948
Julio,7,13.5,23.5,1948
Julio,7,14.5,24,1948
Julio,7,13.5,23,1948
Julio,7,13,25,1948
Julio,7,13,27.5,1948
Julio,7,14.5,27,1948
Julio,7,16,27.5,1948
Julio,7,12.5,26.5,1948
Julio,7,15,26.5,1948
Julio,7,12.5,26,1948
Julio,7,12.5,26,1948
Julio,7,12.5,30.5,1949
Julio,7,13,27,1949
Julio,7,14,27,1949
Julio,7,14.5,28,1949
Julio,7,14.5,29,1949
Julio,7,13.5,27,1949
Julio,7,14,28.5,1949
Julio,7,13.5,28.5,1949
Julio,7,12.5,28,1949
Julio,7,13,27.5,1949
Julio,7,12.5,27.5,1949
Julio,7,13,28,1949
Julio,7,14.5,27.5,1949
Julio,7,15,27,1949
Julio,7,13.5,26.5,1949
Julio,7,14,20.5,1949
Julio,7,15,24.5,1949
Julio,7,14,25.5,1949
Julio,7,13,25,1949
Julio,7,12.5,26.5,1949
Julio,7,13,27,1949
Julio,7,14.5,25.5,1949
Julio,7,13.5,28,1949
Julio,7,14,25,1949
Julio,7,13,23.5,1949
Julio,7,13.5,24,1949
Julio,7,13.5,26,1949
Julio,7,14,26.5,1949
Julio,7,14,25,1949
Julio,7,11.5,25.5,1949
Julio,7,13.5,25.5,1949
Julio,7,13,26.5,1950
Julio,7,12,26.5,1950
Julio,7,14,27,1950
Julio,7,14,21,1950
Julio,7,13,23.5,1950
Julio,7,13,26,1950
Julio,7,13,26.5,1950
Julio,7,13.5,25.5,1950
Julio,7,13,25,1950
Julio,7,13,28.5,1950
Julio,7,15.5,27,1950
Julio,7,14,24,1950
Julio,7,14,25.5,1950
Julio,7,14,25,1950
Julio,7,12.5,24,1950
Julio,7,11,27.5,1950
Julio,7,14,26.5,1950
Julio,7,13,27,1950
Julio,7,13,27,1950
Julio,7,15,27.5,1950
Julio,7,12.5,27,1950
Julio,7,13,27,1950
Julio,7,14.5,27.5,1950
Julio,7,11.5,26.5,1950
Julio,7,11,24.5,1950
Julio,7,12.5,25,1950
Julio,7,14.5,22,1950
Julio,7,14.5,26.5,1950
Julio,7,13.5,26,1950
Julio,7,14,25,1950
Julio,7,13,27,1950
Julio,7,15,29,1951
Julio,7,15.5,28,1951
Julio,7,15,29,1951
Julio,7,13,29,1951
Julio,7,14,29,1951
Julio,7,14,30,1951
Julio,7,16,30,1951
Julio,7,13,30,1951
Julio,7,16,31,1951
Julio,7,16,31,1951
Julio,7,14,28,1951
Julio,7,15,27,1951
Julio,7,14.5,23,1951
Julio,7,14.5,20,1951
Julio,7,14.5,25.5,1951
Julio,7,13,26,1951
Julio,7,13,27.5,1951
Julio,7,15,28,1951
Julio,7,13,29.5,1951
Julio,7,13,29.5,1951
Julio,7,13,29,1951
Julio,7,16.5,29,1951
Julio,7,14,28,1951
Julio,7,15,25,1951
Julio,7,19,25,1951
Julio,7,13,23.5,1951
Julio,7,13,26.5,1951
Julio,7,13,29,1951
Julio,7,15,28,1951
Julio,7,15,26.5,1951
Julio,7,13,26,1951
Julio,7,14.5,26.5,1952
Julio,7,15,27.5,1952
Julio,7,15,26,1952
Julio,7,15,28,1952
Julio,7,14.5,28,1952
Julio,7,13,27.5,1952
Julio,7,13,28.5,1952
Julio,7,15,28,1952
Julio,7,13,25,1952
Julio,7,14,25,1952
Julio,7,15,25,1952
Julio,7,14,25,1952
Julio,7,13,27,1952
Julio,7,14,29,1952
Julio,7,14,28,1952
Julio,7,13.5,28,1952
Julio,7,13,28,1952
Julio,7,14.5,28.5,1952
Julio,7,16,26,1952
Julio,7,15,27,1952
Julio,7,15,26,1952
Julio,7,14,26,1952
Julio,7,13,24.5,1952
Julio,7,14.5,24,1952
Julio,7,12,23,1952
Julio,7,10.5,23,1952
Julio,7,10,21,1952
Julio,7,12,27,1952
Julio,7,11,29,1952
Julio,7,12,30,1952
Julio,7,12.5,28,1952
Julio,7,16,26,1953
Julio,7,16,30.5,1953
Julio,7,15,31,1953
Julio,7,13,28.5,1953
Julio,7,13,29,1953
Julio,7,15,27,1953
Julio,7,15.5,28,1953
Julio,7,15,30,1953
Julio,7,14.5,29.5,1953
Julio,7,14,28,1953
Julio,7,14,30,1953
Julio,7,14,29,1953
Julio,7,14,30,1953
Julio,7,15,28,1953
Julio,7,14,24,1953
Julio,7,14,24,1953
Julio,7,14,26,1953
Julio,7,13,27,1953
Julio,7,14,29,1953
Julio,7,16,31,1953
Julio,7,16,30,1953
Julio,7,15.5,27,1953
Julio,7,12,27,1953
Julio,7,14,29,1953
Julio,7,14,30,1953
Julio,7,13,28,1953
Julio,7,12,29,1953
Julio,7,13,29,1953
Julio,7,13,28,1953
Julio,7,14,26,1953
Julio,7,12,28,1953
Julio,7,13,28,1954
Julio,7,11,28,1954
Julio,7,15,27,1954
Julio,7,14,24,1954
Julio,7,15,26,1954
Julio,7,13,27,1954
Julio,7,14,24,1954
Julio,7,14.5,25,1954
Julio,7,14.5,23,1954
Julio,7,15,22,1954
Julio,7,15,24,1954
Julio,7,13.5,25,1954
Julio,7,14,26,1954
Julio,7,14,26,1954
Julio,7,15,22,1954
Julio,7,15,23,1954
Julio,7,13,24,1954
Julio,7,13,28,1954
Julio,7,13,29,1954
Julio,7,15,26.5,1954
Julio,7,15,27.5,1954
Julio,7,13.5,26.5,1954
Julio,7,14,26,1954
Julio,7,13,25,1954
Julio,7,12,28,1954
Julio,7,11,28,1954
Julio,7,14,28,1954
Julio,7,12,29,1954
Julio,7,14,26,1954
Julio,7,14.5,26,1954
Julio,7,15,26,1954
Julio,7,14,28,1955
Julio,7,13,27,1955
Julio,7,15,28,1955
Julio,7,15,28,1955
Julio,7,15,29.5,1955
Julio,7,16,29,1955
Julio,7,15,29,1955
Julio,7,16.5,29,1955
Julio,7,15.5,25.5,1955
Julio,7,15,24,1955
Julio,7,14,25,1955
Julio,7,14,28,1955
Julio,7,16,27,1955
Julio,7,15,29,1955
Julio,7,15,29,1955
Julio,7,15,27,1955
Julio,7,13,26,1955
Julio,7,14,22,1955
Julio,7,14,22,1955
Julio,7,11.5,25,1955
Julio,7,11,25,1955
Julio,7,12,27,1955
Julio,7,12,29,1955
Julio,7,15,28,1955
Julio,7,13,25,1955
Julio,7,12.5,26,1955
Julio,7,14,27,1955
Julio,7,14,24,1955
Julio,7,14,25,1955
Julio,7,13,24,1955
Julio,7,14,24,1955
Julio,7,15,29,1956
Julio,7,16,27,1956
Julio,7,13,27,1956
Julio,7,15,26,1956
Julio,7,14,26,1956
Julio,7,12,27.5,1956
Julio,7,9,29,1956
Julio,7,13,30,1956
Julio,7,9,30,1956
Julio,7,16,28,1956
Julio,7,14.5,27,1956
Julio,7,14,25,1956
Julio,7,12,25,1956
Julio,7,12,26,1956
Julio,7,12.5,21.5,1956
Julio,7,12,26,1956
Julio,7,11,27,1956
Julio,7,11,26,1956
Julio,7,14,27,1956
Julio,7,13,26,1956
Julio,7,12,28,1956
Julio,7,14,26,1956
Julio,7,14,26,1956
Julio,7,11,25,1956
Julio,7,13,25,1956
Julio,7,13.5,25,1956
