m,y,tipo,t,nombremes
7,1997,min,13,Julio
7,1997,min,15,Julio
7,1997,min,13,Julio
8,1997,min,18,Agosto
8,1997,min,22,Agosto
8,1997,min,23,Agosto
8,1997,min,24,Agosto
8,1997,min,25,Agosto
8,1997,min,26,Agosto
8,1997,min,19,Agosto
8,1997,min,17.5,Agosto
8,1997,min,18,Agosto
8,1997,min,17.5,Agosto
8,1997,min,13,Agosto
8,1997,min,15,Agosto
8,1997,min,15,Agosto
8,1997,min,15,Agosto
8,1997,min,16,Agosto
8,1997,min,17,Agosto
8,1997,min,15,Agosto
8,1997,min,16,Agosto
8,1997,min,19,Agosto
8,1997,min,19,Agosto
8,1997,min,20.5,Agosto
8,1997,min,21,Agosto
8,1997,min,23,Agosto
8,1997,min,21,Agosto
8,1997,min,20,Agosto
8,1997,min,18,Agosto
8,1997,min,19,Agosto
8,1997,min,17,Agosto
8,1997,min,17,Agosto
8,1997,min,13,Agosto
8,1997,min,14,Agosto
9,1997,min,19,Septiembre
9,1997,min,19,Septiembre
9,1997,min,21,Septiembre
9,1997,min,24,Septiembre
9,1997,min,18,Septiembre
9,1997,min,22,Septiembre
9,1997,min,18,Septiembre
9,1997,min,20,Septiembre
9,1997,min,22,Septiembre
9,1997,min,23,Septiembre
9,1997,min,17,Septiembre
9,1997,min,13,Septiembre
9,1997,min,14,Septiembre
9,1997,min,16,Septiembre
9,1997,min,24,Septiembre
9,1997,min,22,Septiembre
9,1997,min,22,Septiembre
9,1997,min,21,Septiembre
9,1997,min,20,Septiembre
9,1997,min,16,Septiembre
9,1997,min,15,Septiembre
9,1997,min,16,Septiembre
9,1997,min,17,Septiembre
9,1997,min,21,Septiembre
9,1997,min,20,Septiembre
9,1997,min,19,Septiembre
9,1997,min,18,Septiembre
9,1997,min,18,Septiembre
9,1997,min,14,Septiembre
9,1997,min,17,Septiembre
10,1997,min,18,Octubre
10,1997,min,18,Octubre
10,1997,min,18,Octubre
10,1997,min,18,Octubre
10,1997,min,18,Octubre
10,1997,min,17,Octubre
10,1997,min,14,Octubre
10,1997,min,10,Octubre
10,1997,min,10,Octubre
10,1997,min,13,Octubre
10,1997,min,12,Octubre
10,1997,min,7,Octubre
10,1997,min,8,Octubre
10,1997,min,15,Octubre
10,1997,min,14,Octubre
10,1997,min,14,Octubre
10,1997,min,15,Octubre
10,1997,min,14,Octubre
10,1997,min,12,Octubre
10,1997,min,11,Octubre
10,1997,min,11,Octubre
10,1997,min,11,Octubre
10,1997,min,13,Octubre
10,1997,min,14,Octubre
10,1997,min,8,Octubre
10,1997,min,9,Octubre
10,1997,min,10,Octubre
10,1997,min,9,Octubre
10,1997,min,9,Octubre
10,1997,min,10,Octubre
10,1997,min,11,Octubre
11,1997,min,14,Noviembre
11,1997,min,13.5,Noviembre
11,1997,min,14,Noviembre
11,1997,min,14,Noviembre
11,1997,min,12,Noviembre
11,1997,min,13,Noviembre
11,1997,min,12.5,Noviembre
11,1997,min,9.5,Noviembre
11,1997,min,8,Noviembre
11,1997,min,8.5,Noviembre
11,1997,min,9,Noviembre
11,1997,min,9.5,Noviembre
11,1997,min,9,Noviembre
11,1997,min,8,Noviembre
11,1997,min,7,Noviembre
11,1997,min,6,Noviembre
11,1997,min,6,Noviembre
11,1997,min,6.5,Noviembre
11,1997,min,7,Noviembre
11,1997,min,9,Noviembre
11,1997,min,9,Noviembre
11,1997,min,9,Noviembre
11,1997,min,10,Noviembre
11,1997,min,11,Noviembre
11,1997,min,11,Noviembre
11,1997,min,10,Noviembre
11,1997,min,10,Noviembre
11,1997,min,6,Noviembre
11,1997,min,7,Noviembre
11,1997,min,8,Noviembre
12,1997,min,6,Diciembre
12,1997,min,7,Diciembre
12,1997,min,7.5,Diciembre
12,1997,min,6,Diciembre
12,1997,min,7,Diciembre
12,1997,min,8,Diciembre
12,1997,min,11,Diciembre
12,1997,min,9,Diciembre
12,1997,min,5,Diciembre
12,1997,min,2,Diciembre
12,1997,min,8,Diciembre
12,1997,min,6,Diciembre
12,1997,min,3,Diciembre
12,1997,min,4,Diciembre
12,1997,min,5,Diciembre
12,1997,min,5,Diciembre
12,1997,min,7,Diciembre
12,1997,min,4,Diciembre
12,1997,min,7,Diciembre
12,1997,min,5,Diciembre
12,1997,min,7,Diciembre
12,1997,min,3,Diciembre
12,1997,min,2,Diciembre
12,1997,min,4,Diciembre
12,1997,min,1,Diciembre
12,1997,min,1,Diciembre
12,1997,min,1,Diciembre
12,1997,min,2,Diciembre
12,1997,min,7,Diciembre
12,1997,min,8,Diciembre
12,1997,min,10,Diciembre
1,1998,min,11.5,Enero 
1,1998,min,8,Enero 
1,1998,min,9,Enero 
1,1998,min,8,Enero 
1,1998,min,4.5,Enero 
1,1998,min,1,Enero 
1,1998,min,2,Enero 
1,1998,min,4,Enero 
1,1998,min,7,Enero 
1,1998,min,10,Enero 
1,1998,min,7.5,Enero 
1,1998,min,7,Enero 
1,1998,min,7,Enero 
1,1998,min,5,Enero 
1,1998,min,5.5,Enero 
1,1998,min,6.5,Enero 
1,1998,min,10,Enero 
1,1998,min,8,Enero 
1,1998,min,9,Enero 
1,1998,min,7.5,Enero 
1,1998,min,5.5,Enero 
1,1998,min,4.5,Enero 
1,1998,min,5,Enero 
1,1998,min,4.5,Enero 
1,1998,min,5.5,Enero 
1,1998,min,6.5,Enero 
1,1998,min,7,Enero 
1,1998,min,6,Enero 
1,1998,min,7,Enero 
1,1998,min,5,Enero 
1,1998,min,5,Enero 
2,1998,min,7,Febrero
2,1998,min,7.5,Febrero
2,1998,min,7,Febrero
2,1998,min,8,Febrero
2,1998,min,5,Febrero
2,1998,min,5,Febrero
2,1998,min,6.5,Febrero
2,1998,min,7,Febrero
2,1998,min,7.5,Febrero
2,1998,min,4,Febrero
2,1998,min,5.5,Febrero
2,1998,min,5,Febrero
2,1998,min,5.5,Febrero
2,1998,min,7.5,Febrero
2,1998,min,7.5,Febrero
2,1998,min,5,Febrero
2,1998,min,6,Febrero
2,1998,min,7,Febrero
2,1998,min,6.5,Febrero
2,1998,min,7,Febrero
2,1998,min,4,Febrero
2,1998,min,4.5,Febrero
2,1998,min,7,Febrero
2,1998,min,7,Febrero
2,1998,min,6,Febrero
2,1998,min,5,Febrero
2,1998,min,4,Febrero
2,1998,min,4.5,Febrero
3,1998,min,5,Marzo
3,1998,min,5.5,Marzo
3,1998,min,6.5,Marzo
3,1998,min,7,Marzo
3,1998,min,8.5,Marzo
3,1998,min,8,Marzo
3,1998,min,8.5,Marzo
3,1998,min,5,Marzo
3,1998,min,6,Marzo
3,1998,min,5,Marzo
3,1998,min,6,Marzo
3,1998,min,9,Marzo
3,1998,min,9,Marzo
3,1998,min,8,Marzo
3,1998,min,8,Marzo
3,1998,min,9,Marzo
3,1998,min,11,Marzo
3,1998,min,11,Marzo
3,1998,min,8,Marzo
3,1998,min,8.5,Marzo
3,1998,min,8,Marzo
3,1998,min,8.5,Marzo
3,1998,min,12,Marzo
3,1998,min,13,Marzo
3,1998,min,10,Marzo
3,1998,min,7.5,Marzo
3,1998,min,8,Marzo
3,1998,min,9,Marzo
3,1998,min,4,Marzo
3,1998,min,2.5,Marzo
3,1998,min,3.5,Marzo
4,1998,min,3.5,Abril
4,1998,min,4,Abril
4,1998,min,6.5,Abril
4,1998,min,6,Abril
4,1998,min,4,Abril
4,1998,min,4.5,Abril
4,1998,min,6,Abril
4,1998,min,4,Abril
4,1998,min,4.5,Abril
4,1998,min,7,Abril
4,1998,min,8,Abril
4,1998,min,7,Abril
4,1998,min,5,Abril
4,1998,min,5.5,Abril
4,1998,min,7,Abril
4,1998,min,3,Abril
4,1998,min,4,Abril
4,1998,min,6.5,Abril
4,1998,min,7,Abril
4,1998,min,12,Abril
4,1998,min,12,Abril
4,1998,min,14,Abril
4,1998,min,10,Abril
4,1998,min,11,Abril
4,1998,min,10,Abril
4,1998,min,9,Abril
4,1998,min,10,Abril
4,1998,min,11,Abril
4,1998,min,12,Abril
4,1998,min,12,Abril
5,1998,min,11,Mayo
5,1998,min,10,Mayo
5,1998,min,11,Mayo
5,1998,min,12,Mayo
5,1998,min,13,Mayo
5,1998,min,10.5,Mayo
5,1998,min,9,Mayo
5,1998,min,11,Mayo
5,1998,min,12,Mayo
5,1998,min,10,Mayo
5,1998,min,9,Mayo
5,1998,min,9,Mayo
5,1998,min,9,Mayo
5,1998,min,8,Mayo
5,1998,min,8,Mayo
5,1998,min,10,Mayo
5,1998,min,10,Mayo
5,1998,min,12,Mayo
5,1998,min,11,Mayo
5,1998,min,10,Mayo
5,1998,min,9,Mayo
5,1998,min,8,Mayo
5,1998,min,10,Mayo
5,1998,min,11.5,Mayo
5,1998,min,12,Mayo
5,1998,min,12,Mayo
5,1998,min,7,Mayo
5,1998,min,10,Mayo
5,1998,min,12,Mayo
5,1998,min,9,Mayo
5,1998,min,9,Mayo
6,1998,min,13,Junio
6,1998,min,10,Junio
6,1998,min,9,Junio
6,1998,min,11,Junio
6,1998,min,9,Junio
6,1998,min,12,Junio
6,1998,min,12,Junio
6,1998,min,11,Junio
6,1998,min,13,Junio
6,1998,min,12,Junio
6,1998,min,14,Junio
6,1998,min,12,Junio
6,1998,min,9,Junio
6,1998,min,10,Junio
6,1998,min,14.5,Junio
6,1998,min,13.5,Junio
6,1998,min,14,Junio
6,1998,min,12,Junio
6,1998,min,13,Junio
6,1998,min,14,Junio
6,1998,min,12,Junio
6,1998,min,14,Junio
6,1998,min,11,Junio
6,1998,min,12,Junio
6,1998,min,11,Junio
6,1998,min,15,Junio
6,1998,min,11.5,Junio
6,1998,min,12,Junio
6,1998,min,16,Junio
6,1998,min,17,Junio
7,1998,min,16,Julio
7,1998,min,12,Julio
7,1998,min,13,Julio
7,1998,min,12,Julio
7,1998,min,12,Julio
7,1998,min,13,Julio
7,1998,min,20,Julio
7,1998,min,20,Julio
7,1998,min,19,Julio
7,1998,min,19,Julio
7,1998,min,18,Julio
7,1998,min,15,Julio
7,1998,min,10,Julio
7,1998,min,12,Julio
7,1998,min,12,Julio
7,1998,min,21,Julio
7,1998,min,19,Julio
7,1998,min,23,Julio
7,1998,min,17,Julio
7,1998,min,17,Julio
7,1998,min,18,Julio
7,1998,min,16,Julio
7,1998,min,16.5,Julio
7,1998,min,16,Julio
7,1998,min,13.5,Julio
7,1998,min,14,Julio
7,1998,min,22,Julio
7,1998,min,23,Julio
7,1998,min,15.5,Julio
7,1998,min,12.5,Julio
7,1998,min,13,Julio
8,1998,min,16.5,Agosto
8,1998,min,17,Agosto
8,1998,min,18,Agosto
8,1998,min,22,Agosto
8,1998,min,23,Agosto
8,1998,min,18,Agosto
8,1998,min,17,Agosto
8,1998,min,17.5,Agosto
8,1998,min,18,Agosto
8,1998,min,20,Agosto
8,1998,min,20.5,Agosto
8,1998,min,22,Agosto
8,1998,min,23,Agosto
8,1998,min,22,Agosto
8,1998,min,16.5,Agosto
8,1998,min,15,Agosto
8,1998,min,16,Agosto
8,1998,min,15,Agosto
8,1998,min,15.5,Agosto
8,1998,min,15.5,Agosto
8,1998,min,16,Agosto
8,1998,min,19,Agosto
8,1998,min,23,Agosto
8,1998,min,17,Agosto
8,1998,min,17.5,Agosto
8,1998,min,17,Agosto
8,1998,min,18,Agosto
8,1998,min,21,Agosto
8,1998,min,23,Agosto
8,1998,min,25,Agosto
8,1998,min,24,Agosto
9,1998,min,25,Septiembre
9,1998,min,22,Septiembre
9,1998,min,22,Septiembre
9,1998,min,17.5,Septiembre
9,1998,min,17,Septiembre
9,1998,min,14,Septiembre
9,1998,min,15,Septiembre
9,1998,min,15,Septiembre
9,1998,min,16,Septiembre
9,1998,min,14,Septiembre
9,1998,min,14,Septiembre
9,1998,min,14,Septiembre
9,1998,min,15,Septiembre
9,1998,min,15,Septiembre
9,1998,min,16,Septiembre
9,1998,min,14,Septiembre
9,1998,min,18,Septiembre
9,1998,min,14,Septiembre
9,1998,min,9,Septiembre
9,1998,min,10,Septiembre
9,1998,min,14,Septiembre
9,1998,min,15,Septiembre
9,1998,min,15.5,Septiembre
9,1998,min,11,Septiembre
9,1998,min,14,Septiembre
9,1998,min,13,Septiembre
9,1998,min,13,Septiembre
9,1998,min,12,Septiembre
9,1998,min,11,Septiembre
9,1998,min,10,Septiembre
10,1998,min,10,Octubre
10,1998,min,10,Octubre
10,1998,min,10,Octubre
10,1998,min,10,Octubre
10,1998,min,11,Octubre
10,1998,min,12,Octubre
10,1998,min,12.5,Octubre
10,1998,min,12,Octubre
10,1998,min,11,Octubre
10,1998,min,8,Octubre
10,1998,min,8.5,Octubre
10,1998,min,9,Octubre
10,1998,min,12,Octubre
10,1998,min,10,Octubre
10,1998,min,11,Octubre
10,1998,min,10,Octubre
10,1998,min,7.5,Octubre
10,1998,min,8,Octubre
10,1998,min,10,Octubre
10,1998,min,11,Octubre
10,1998,min,11,Octubre
10,1998,min,12,Octubre
10,1998,min,13,Octubre
10,1998,min,15,Octubre
10,1998,min,13,Octubre
10,1998,min,8,Octubre
10,1998,min,9,Octubre
10,1998,min,10,Octubre
10,1998,min,11,Octubre
10,1998,min,11,Octubre
10,1998,min,8,Octubre
11,1998,min,8.5,Noviembre
11,1998,min,7,Noviembre
11,1998,min,7,Noviembre
11,1998,min,7.5,Noviembre
11,1998,min,6,Noviembre
11,1998,min,6,Noviembre
11,1998,min,6,Noviembre
11,1998,min,7,Noviembre
11,1998,min,10,Noviembre
11,1998,min,6,Noviembre
11,1998,min,7,Noviembre
11,1998,min,5,Noviembre
11,1998,min,7,Noviembre
11,1998,min,8,Noviembre
11,1998,min,8,Noviembre
11,1998,min,8,Noviembre
11,1998,min,8,Noviembre
11,1998,min,6,Noviembre
11,1998,min,5,Noviembre
11,1998,min,6,Noviembre
11,1998,min,7,Noviembre
11,1998,min,8,Noviembre
11,1998,min,9,Noviembre
11,1998,min,7.5,Noviembre
11,1998,min,7.5,Noviembre
11,1998,min,8,Noviembre
11,1998,min,7,Noviembre
11,1998,min,8,Noviembre
11,1998,min,7.5,Noviembre
11,1998,min,6.5,Noviembre
12,1998,min,5,Diciembre
12,1998,min,5.5,Diciembre
12,1998,min,6,Diciembre
12,1998,min,6,Diciembre
12,1998,min,5,Diciembre
12,1998,min,4,Diciembre
12,1998,min,0,Diciembre
12,1998,min,1,Diciembre
12,1998,min,1,Diciembre
12,1998,min,3,Diciembre
12,1998,min,3,Diciembre
12,1998,min,4,Diciembre
12,1998,min,5.5,Diciembre
12,1998,min,6,Diciembre
12,1998,min,4,Diciembre
12,1998,min,6,Diciembre
12,1998,min,6,Diciembre
12,1998,min,5,Diciembre
12,1998,min,6,Diciembre
12,1998,min,7,Diciembre
12,1998,min,3,Diciembre
12,1998,min,1,Diciembre
12,1998,min,1,Diciembre
12,1998,min,0,Diciembre
12,1998,min,1,Diciembre
12,1998,min,5,Diciembre
12,1998,min,6,Diciembre
12,1998,min,7,Diciembre
12,1998,min,7.5,Diciembre
12,1998,min,8,Diciembre
12,1998,min,9,Diciembre
1,1999,min,2,Enero 
1,1999,min,4,Enero 
1,1999,min,4.5,Enero 
1,1999,min,3,Enero 
1,1999,min,4,Enero 
1,1999,min,7,Enero 
1,1999,min,6.5,Enero 
1,1999,min,3,Enero 
1,1999,min,4,Enero 
1,1999,min,6,Enero 
1,1999,min,7,Enero 
1,1999,min,5,Enero 
1,1999,min,4,Enero 
1,1999,min,5,Enero 
1,1999,min,6,Enero 
1,1999,min,7,Enero 
1,1999,min,5,Enero 
1,1999,min,5.5,Enero 
1,1999,min,6.5,Enero 
1,1999,min,7,Enero 
1,1999,min,9,Enero 
1,1999,min,4,Enero 
1,1999,min,4.5,Enero 
1,1999,min,7,Enero 
1,1999,min,6,Enero 
1,1999,min,4,Enero 
1,1999,min,5,Enero 
1,1999,min,1,Enero 
1,1999,min,2,Enero 
1,1999,min,3.5,Enero 
1,1999,min,4,Enero 
2,1999,min,3.5,Febrero
2,1999,min,2,Febrero
2,1999,min,3.5,Febrero
2,1999,min,4,Febrero
2,1999,min,7,Febrero
2,1999,min,4,Febrero
2,1999,min,4,Febrero
2,1999,min,4,Febrero
2,1999,min,6.5,Febrero
2,1999,min,3.5,Febrero
2,1999,min,2,Febrero
2,1999,min,1,Febrero
2,1999,min,2,Febrero
2,1999,min,5,Febrero
2,1999,min,4,Febrero
2,1999,min,4.5,Febrero
2,1999,min,6,Febrero
2,1999,min,7,Febrero
2,1999,min,4.5,Febrero
2,1999,min,7.5,Febrero
2,1999,min,6,Febrero
2,1999,min,5,Febrero
2,1999,min,5.5,Febrero
2,1999,min,6.5,Febrero
2,1999,min,8,Febrero
2,1999,min,7.5,Febrero
2,1999,min,6,Febrero
2,1999,min,8,Febrero
3,1999,min,10,Marzo
3,1999,min,7.5,Marzo
3,1999,min,7.5,Marzo
3,1999,min,7,Marzo
3,1999,min,4,Marzo
3,1999,min,4.5,Marzo
3,1999,min,3.5,Marzo
3,1999,min,3.5,Marzo
3,1999,min,3.5,Marzo
3,1999,min,3.5,Marzo
3,1999,min,4,Marzo
3,1999,min,3,Marzo
3,1999,min,3.5,Marzo
3,1999,min,7,Marzo
3,1999,min,6,Marzo
3,1999,min,4,Marzo
3,1999,min,3.5,Marzo
3,1999,min,4.5,Marzo
3,1999,min,5.5,Marzo
3,1999,min,6.5,Marzo
3,1999,min,4.5,Marzo
3,1999,min,4,Marzo
3,1999,min,4.5,Marzo
3,1999,min,6,Marzo
3,1999,min,5.5,Marzo
3,1999,min,4.5,Marzo
3,1999,min,5.5,Marzo
3,1999,min,6.5,Marzo
3,1999,min,8,Marzo
3,1999,min,7,Marzo
3,1999,min,7.5,Marzo
4,1999,min,5.5,Abril
4,1999,min,3,Abril
4,1999,min,4.5,Abril
4,1999,min,3.5,Abril
4,1999,min,3.5,Abril
4,1999,min,4,Abril
4,1999,min,5.5,Abril
4,1999,min,3.5,Abril
4,1999,min,3,Abril
4,1999,min,3,Abril
4,1999,min,2.5,Abril
4,1999,min,4,Abril
4,1999,min,6,Abril
4,1999,min,7,Abril
4,1999,min,9,Abril
4,1999,min,9.5,Abril
4,1999,min,10,Abril
4,1999,min,12.5,Abril
4,1999,min,13,Abril
4,1999,min,13,Abril
4,1999,min,11.5,Abril
4,1999,min,10,Abril
4,1999,min,6.5,Abril
4,1999,min,6.5,Abril
4,1999,min,6.5,Abril
4,1999,min,7,Abril
4,1999,min,8,Abril
4,1999,min,8,Abril
4,1999,min,6,Abril
4,1999,min,6,Abril
5,1999,min,5.5,Mayo
5,1999,min,6,Mayo
5,1999,min,8,Mayo
5,1999,min,6,Mayo
5,1999,min,6.5,Mayo
5,1999,min,7,Mayo
5,1999,min,11.5,Mayo
5,1999,min,7.5,Mayo
5,1999,min,8,Mayo
5,1999,min,8,Mayo
5,1999,min,8,Mayo
5,1999,min,9.5,Mayo
5,1999,min,11,Mayo
5,1999,min,10.5,Mayo
5,1999,min,10,Mayo
5,1999,min,7.5,Mayo
5,1999,min,7.5,Mayo
5,1999,min,9,Mayo
5,1999,min,7.5,Mayo
5,1999,min,8,Mayo
5,1999,min,9,Mayo
5,1999,min,10,Mayo
5,1999,min,9,Mayo
5,1999,min,10,Mayo
5,1999,min,10,Mayo
5,1999,min,9,Mayo
5,1999,min,9,Mayo
5,1999,min,10,Mayo
5,1999,min,10.5,Mayo
5,1999,min,11,Mayo
5,1999,min,10,Mayo
6,1999,min,11,Junio
6,1999,min,11.5,Junio
6,1999,min,8,Junio
6,1999,min,8,Junio
6,1999,min,6.5,Junio
6,1999,min,7,Junio
6,1999,min,9,Junio
6,1999,min,7,Junio
6,1999,min,7.5,Junio
6,1999,min,9,Junio
6,1999,min,8,Junio
6,1999,min,8.5,Junio
6,1999,min,9.5,Junio
6,1999,min,15,Junio
6,1999,min,12.5,Junio
6,1999,min,10,Junio
6,1999,min,10.5,Junio
6,1999,min,10.5,Junio
6,1999,min,11,Junio
6,1999,min,9,Junio
6,1999,min,9,Junio
6,1999,min,9.5,Junio
6,1999,min,12,Junio
6,1999,min,16,Junio
6,1999,min,15,Junio
6,1999,min,11,Junio
6,1999,min,10,Junio
6,1999,min,10.5,Junio
6,1999,min,11,Junio
6,1999,min,13.5,Junio
7,1999,min,11,Julio
7,1999,min,12,Julio
7,1999,min,13,Julio
7,1999,min,11.5,Julio
7,1999,min,12,Julio
7,1999,min,16,Julio
7,1999,min,13.5,Julio
7,1999,min,14,Julio
7,1999,min,21,Julio
7,1999,min,17,Julio
7,1999,min,19,Julio
7,1999,min,21,Julio
7,1999,min,23,Julio
7,1999,min,19.5,Julio
7,1999,min,15,Julio
7,1999,min,16,Julio
7,1999,min,16,Julio
7,1999,min,13.5,Julio
7,1999,min,14,Julio
7,1999,min,18,Julio
7,1999,min,17,Julio
7,1999,min,17.5,Julio
7,1999,min,18,Julio
7,1999,min,17,Julio
7,1999,min,12,Julio
7,1999,min,9,Julio
7,1999,min,10,Julio
7,1999,min,13,Julio
7,1999,min,14,Julio
7,1999,min,15,Julio
7,1999,min,16,Julio
8,1999,min,15.5,Agosto
8,1999,min,16,Agosto
8,1999,min,18.5,Agosto
8,1999,min,17,Agosto
8,1999,min,12.5,Agosto
8,1999,min,13,Agosto
8,1999,min,12,Agosto
8,1999,min,11,Agosto
8,1999,min,10,Agosto
8,1999,min,11,Agosto
8,1999,min,11,Agosto
8,1999,min,13,Agosto
8,1999,min,15,Agosto
8,1999,min,14,Agosto
8,1999,min,15,Agosto
8,1999,min,16,Agosto
8,1999,min,20,Agosto
8,1999,min,19,Agosto
8,1999,min,16,Agosto
8,1999,min,14,Agosto
8,1999,min,17,Agosto
8,1999,min,13.5,Agosto
8,1999,min,14,Agosto
8,1999,min,23,Agosto
8,1999,min,22.5,Agosto
8,1999,min,24,Agosto
8,1999,min,17,Agosto
8,1999,min,19,Agosto
8,1999,min,19,Agosto
8,1999,min,19,Agosto
8,1999,min,13,Agosto
9,1999,min,10,Septiembre
9,1999,min,10.5,Septiembre
9,1999,min,8.5,Septiembre
9,1999,min,10,Septiembre
9,1999,min,11,Septiembre
9,1999,min,12,Septiembre
9,1999,min,13,Septiembre
9,1999,min,16,Septiembre
9,1999,min,17,Septiembre
9,1999,min,15,Septiembre
9,1999,min,15,Septiembre
9,1999,min,15,Septiembre
9,1999,min,15,Septiembre
9,1999,min,17,Septiembre
9,1999,min,11,Septiembre
9,1999,min,8.5,Septiembre
9,1999,min,9,Septiembre
9,1999,min,9.5,Septiembre
9,1999,min,7.5,Septiembre
9,1999,min,8,Septiembre
9,1999,min,12,Septiembre
9,1999,min,21.5,Septiembre
9,1999,min,17.5,Septiembre
9,1999,min,15,Septiembre
9,1999,min,15,Septiembre
9,1999,min,14,Septiembre
9,1999,min,12,Septiembre
9,1999,min,12,Septiembre
9,1999,min,12,Septiembre
9,1999,min,20,Septiembre
10,1999,min,17,Octubre
10,1999,min,14.5,Octubre
10,1999,min,15,Octubre
10,1999,min,13,Octubre
10,1999,min,13.5,Octubre
10,1999,min,11,Octubre
10,1999,min,10,Octubre
10,1999,min,10,Octubre
10,1999,min,15,Octubre
10,1999,min,16,Octubre
10,1999,min,16.5,Octubre
10,1999,min,17,Octubre
10,1999,min,18,Octubre
10,1999,min,17,Octubre
10,1999,min,13,Octubre
10,1999,min,10,Octubre
10,1999,min,11,Octubre
10,1999,min,8.5,Octubre
10,1999,min,9,Octubre
10,1999,min,11,Octubre
10,1999,min,14,Octubre
10,1999,min,10.5,Octubre
10,1999,min,11,Octubre
10,1999,min,14,Octubre
10,1999,min,15.5,Octubre
10,1999,min,13,Octubre
10,1999,min,12.5,Octubre
10,1999,min,10.5,Octubre
10,1999,min,10.5,Octubre
10,1999,min,11.5,Octubre
10,1999,min,11.5,Octubre
11,1999,min,12,Noviembre
11,1999,min,11.5,Noviembre
11,1999,min,11.5,Noviembre
11,1999,min,10,Noviembre
11,1999,min,7,Noviembre
11,1999,min,7.5,Noviembre
11,1999,min,7.5,Noviembre
11,1999,min,9.5,Noviembre
11,1999,min,7,Noviembre
11,1999,min,8,Noviembre
11,1999,min,10,Noviembre
11,1999,min,12,Noviembre
11,1999,min,13.5,Noviembre
11,1999,min,13,Noviembre
11,1999,min,12,Noviembre
11,1999,min,12.5,Noviembre
11,1999,min,9.5,Noviembre
11,1999,min,4.5,Noviembre
11,1999,min,4,Noviembre
11,1999,min,4.5,Noviembre
11,1999,min,7.5,Noviembre
11,1999,min,4,Noviembre
11,1999,min,3.5,Noviembre
11,1999,min,2.5,Noviembre
11,1999,min,2.5,Noviembre
11,1999,min,6,Noviembre
11,1999,min,7,Noviembre
11,1999,min,8,Noviembre
11,1999,min,9,Noviembre
11,1999,min,12,Noviembre
12,1999,min,6,Diciembre
12,1999,min,4.5,Diciembre
12,1999,min,5,Diciembre
12,1999,min,3,Diciembre
12,1999,min,4,Diciembre
12,1999,min,4.5,Diciembre
12,1999,min,5,Diciembre
12,1999,min,3.5,Diciembre
12,1999,min,4,Diciembre
12,1999,min,5,Diciembre
12,1999,min,2,Diciembre
12,1999,min,2,Diciembre
12,1999,min,3.5,Diciembre
12,1999,min,3.5,Diciembre
12,1999,min,3,Diciembre
12,1999,min,3.5,Diciembre
12,1999,min,6.5,Diciembre
12,1999,min,7.5,Diciembre
12,1999,min,6.5,Diciembre
12,1999,min,7.5,Diciembre
12,1999,min,7,Diciembre
12,1999,min,8,Diciembre
12,1999,min,7,Diciembre
12,1999,min,12,Diciembre
12,1999,min,8.5,Diciembre
12,1999,min,5,Diciembre
12,1999,min,4,Diciembre
12,1999,min,5,Diciembre
12,1999,min,7,Diciembre
12,1999,min,5.5,Diciembre
12,1999,min,4,Diciembre
1,2000,min,6,Enero 
1,2000,min,6.5,Enero 
1,2000,min,3,Enero 
1,2000,min,3.5,Enero 
1,2000,min,4,Enero 
1,2000,min,7,Enero 
1,2000,min,4,Enero 
1,2000,min,3.5,Enero 
1,2000,min,4,Enero 
1,2000,min,5,Enero 
1,2000,min,6,Enero 
1,2000,min,6.5,Enero 
1,2000,min,7,Enero 
1,2000,min,7,Enero 
1,2000,min,7.5,Enero 
1,2000,min,10,Enero 
1,2000,min,10,Enero 
1,2000,min,15.5,Enero 
1,2000,min,12,Enero 
1,2000,min,12,Enero 
1,2000,min,9.5,Enero 
1,2000,min,7.5,Enero 
1,2000,min,6.5,Enero 
1,2000,min,7,Enero 
1,2000,min,12.5,Enero 
1,2000,min,11.5,Enero 
1,2000,min,5,Enero 
1,2000,min,4.5,Enero 
1,2000,min,5,Enero 
1,2000,min,7,Enero 
1,2000,min,8,Enero 
2,2000,min,6,Febrero
2,2000,min,5.5,Febrero
2,2000,min,6,Febrero
2,2000,min,6.5,Febrero
2,2000,min,6.5,Febrero
2,2000,min,5.5,Febrero
2,2000,min,6.5,Febrero
2,2000,min,11,Febrero
2,2000,min,9,Febrero
2,2000,min,7.5,Febrero
2,2000,min,7.5,Febrero
2,2000,min,8,Febrero
2,2000,min,6.5,Febrero
2,2000,min,7,Febrero
2,2000,min,6.5,Febrero
2,2000,min,7,Febrero
2,2000,min,7.5,Febrero
2,2000,min,4,Febrero
2,2000,min,4.5,Febrero
2,2000,min,7.5,Febrero
2,2000,min,6.5,Febrero
2,2000,min,6.5,Febrero
2,2000,min,6.5,Febrero
2,2000,min,3.5,Febrero
2,2000,min,4,Febrero
2,2000,min,5.5,Febrero
2,2000,min,4.5,Febrero
2,2000,min,5,Febrero
2,2000,min,5,Febrero
3,2000,min,6,Marzo
3,2000,min,5,Marzo
3,2000,min,5.5,Marzo
3,2000,min,5.5,Marzo
3,2000,min,6,Marzo
3,2000,min,3,Marzo
3,2000,min,4,Marzo
3,2000,min,7,Marzo
3,2000,min,4,Marzo
3,2000,min,4.5,Marzo
3,2000,min,5,Marzo
3,2000,min,6,Marzo
3,2000,min,8.5,Marzo
