"","FECHA","PRECIPmm","EVAPmm","date","mes","año","tipo","temperatura","Meses"
"18029","02/01/1975","0","2.1",1975-01-02,1,"1975","min",-5,"Enero "
"18030","03/01/1975","0","2.4",1975-01-03,1,"1975","min",-5,"Enero "
"18031","04/01/1975","0","3.1",1975-01-04,1,"1975","min",1,"Enero "
"18032","05/01/1975","0","2.5",1975-01-05,1,"1975","min",2,"Enero "
"18033","06/01/1975","0","1.8",1975-01-06,1,"1975","min",3,"Enero "
"18034","07/01/1975","0","1.2",1975-01-07,1,"1975","min",4.5,"Enero "
"18035","08/01/1975","2.5","0.4",1975-01-08,1,"1975","min",9,"Enero "
"18036","09/01/1975","0","1",1975-01-09,1,"1975","min",8,"Enero "
"18037","10/01/1975","0","1.4",1975-01-10,1,"1975","min",2.5,"Enero "
"18038","11/01/1975","0","3.3",1975-01-11,1,"1975","min",3.5,"Enero "
"18039","12/01/1975","0","3.1",1975-01-12,1,"1975","min",4,"Enero "
"18040","13/01/1975","0","5.3",1975-01-13,1,"1975","min",3.5,"Enero "
"18041","14/01/1975","0","6",1975-01-14,1,"1975","min",4.5,"Enero "
"18042","15/01/1975","0","5.3",1975-01-15,1,"1975","min",5,"Enero "
"18043","16/01/1975","0","4.3",1975-01-16,1,"1975","min",6,"Enero "
"18044","17/01/1975","0","5.7",1975-01-17,1,"1975","min",6,"Enero "
"18045","18/01/1975","0","5.8",1975-01-18,1,"1975","min",7,"Enero "
"18046","19/01/1975","0","5.8",1975-01-19,1,"1975","min",7.5,"Enero "
"18047","20/01/1975","0","5.7",1975-01-20,1,"1975","min",5,"Enero "
"18048","21/01/1975","0","4.7",1975-01-21,1,"1975","min",6,"Enero "
"18049","22/01/1975","0","4.8",1975-01-22,1,"1975","min",7,"Enero "
"18050","23/01/1975","0","4.5",1975-01-23,1,"1975","min",4,"Enero "
"18051","24/01/1975","0","4.8",1975-01-24,1,"1975","min",5,"Enero "
"18052","25/01/1975","0","5.7",1975-01-25,1,"1975","min",6,"Enero "
"18053","26/01/1975","0","5.8",1975-01-26,1,"1975","min",6.5,"Enero "
"18054","27/01/1975","1","0.6",1975-01-27,1,"1975","min",7,"Enero "
"18055","28/01/1975","0","2",1975-01-28,1,"1975","min",1.5,"Enero "
"18056","29/01/1975","0","1.2",1975-01-29,1,"1975","min",-5,"Enero "
"18057","30/01/1975","10.5","0.1",1975-01-30,1,"1975","min",-5,"Enero "
"18058","31/01/1975","0","1",1975-01-31,1,"1975","min",1,"Enero "
"18059","01/02/1975","0","1.9",1975-02-01,2,"1975","min",0.5,"Febrero"
"18060","02/02/1975","0","2.4",1975-02-02,2,"1975","min",1,"Febrero"
"18061","03/02/1975","13.5","0.3",1975-02-03,2,"1975","min",2,"Febrero"
"18062","04/02/1975","0.5","0.7",1975-02-04,2,"1975","min",5.5,"Febrero"
"18063","05/02/1975","0","2.2",1975-02-05,2,"1975","min",5.5,"Febrero"
"18064","06/02/1975","0","2.3",1975-02-06,2,"1975","min",5,"Febrero"
"18065","07/02/1975","0","2.3",1975-02-07,2,"1975","min",6,"Febrero"
"18066","08/02/1975","0","2.3",1975-02-08,2,"1975","min",5.5,"Febrero"
"18067","09/02/1975","6","0.5",1975-02-09,2,"1975","min",6,"Febrero"
"18068","10/02/1975","0","2.2",1975-02-10,2,"1975","min",9,"Febrero"
"18069","11/02/1975","0","1.9",1975-02-11,2,"1975","min",4.5,"Febrero"
"18070","12/02/1975","0","3.5",1975-02-12,2,"1975","min",5,"Febrero"
"18071","13/02/1975","0.5","1.5",1975-02-13,2,"1975","min",6,"Febrero"
"18072","14/02/1975","0","2.7",1975-02-14,2,"1975","min",7.5,"Febrero"
"18073","15/02/1975","0","2.7",1975-02-15,2,"1975","min",7,"Febrero"
"18074","16/02/1975","0","2.3",1975-02-16,2,"1975","min",2.5,"Febrero"
"18075","17/02/1975","0","2.3",1975-02-17,2,"1975","min",3.5,"Febrero"
"18076","18/02/1975","0","3.1",1975-02-18,2,"1975","min",1.5,"Febrero"
"18077","19/02/1975","0","2.8",1975-02-19,2,"1975","min",2.5,"Febrero"
"18078","20/02/1975","0","2.7",1975-02-20,2,"1975","min",3.5,"Febrero"
"18079","21/02/1975","0","3.7",1975-02-21,2,"1975","min",4,"Febrero"
"18080","22/02/1975","0","4.4",1975-02-22,2,"1975","min",5,"Febrero"
"18081","23/02/1975","0","5.1",1975-02-23,2,"1975","min",1,"Febrero"
"18082","24/02/1975","0","8",1975-02-24,2,"1975","min",2,"Febrero"
"18083","25/02/1975","0","5.9",1975-02-25,2,"1975","min",4,"Febrero"
"18084","26/02/1975","0","3.7",1975-02-26,2,"1975","min",4,"Febrero"
"18085","27/02/1975","0","6.4",1975-02-27,2,"1975","min",6.5,"Febrero"
"18086","28/02/1975","0","7.8",1975-02-28,2,"1975","min",7.5,"Febrero"
"18087","01/03/1975","0","5.8",1975-03-01,3,"1975","min",6.5,"Marzo"
"18088","02/03/1975","0","4.7",1975-03-02,3,"1975","min",4.5,"Marzo"
"18089","03/03/1975","0","5.5",1975-03-03,3,"1975","min",5,"Marzo"
"18090","04/03/1975","0","7.2",1975-03-04,3,"1975","min",6.5,"Marzo"
"18091","05/03/1975","4.5","0.9",1975-03-05,3,"1975","min",7,"Marzo"
"18092","06/03/1975","0","2.5",1975-03-06,3,"1975","min",10,"Marzo"
"18093","07/03/1975","0","2.9",1975-03-07,3,"1975","min",5,"Marzo"
"18094","08/03/1975","9","0.9",1975-03-08,3,"1975","min",5.5,"Marzo"
"18095","09/03/1975","0.3","1.1",1975-03-09,3,"1975","min",8,"Marzo"
"18096","10/03/1975","19.5","0.2",1975-03-10,3,"1975","min",6.5,"Marzo"
"18097","11/03/1975","9.8","0.2",1975-03-11,3,"1975","min",6,"Marzo"
"18098","12/03/1975","0","1.9",1975-03-12,3,"1975","min",2.5,"Marzo"
"18099","13/03/1975","4.5","1.8",1975-03-13,3,"1975","min",3.5,"Marzo"
"18100","14/03/1975","3.8","1.7",1975-03-14,3,"1975","min",5.5,"Marzo"
"18101","15/03/1975","0","3.3",1975-03-15,3,"1975","min",2,"Marzo"
"18102","16/03/1975","0.1","1.7",1975-03-16,3,"1975","min",3,"Marzo"
"18103","17/03/1975","0","3.3",1975-03-17,3,"1975","min",4,"Marzo"
"18104","18/03/1975","0","5.1",1975-03-18,3,"1975","min",4,"Marzo"
"18105","19/03/1975","0","5.1",1975-03-19,3,"1975","min",6.5,"Marzo"
"18106","20/03/1975","0","3.9",1975-03-20,3,"1975","min",10,"Marzo"
"18107","21/03/1975","0","4.2",1975-03-21,3,"1975","min",7.5,"Marzo"
"18108","22/03/1975","0.7","1.4",1975-03-22,3,"1975","min",5,"Marzo"
"18109","23/03/1975","0","2.7",1975-03-23,3,"1975","min",3.5,"Marzo"
"18110","24/03/1975","0","4.7",1975-03-24,3,"1975","min",4,"Marzo"
"18111","25/03/1975","2","1.5",1975-03-25,3,"1975","min",7,"Marzo"
"18112","26/03/1975","0","3.3",1975-03-26,3,"1975","min",7,"Marzo"
"18113","27/03/1975","0","3.6",1975-03-27,3,"1975","min",2,"Marzo"
"18114","28/03/1975","0","3.2",1975-03-28,3,"1975","min",2,"Marzo"
"18115","29/03/1975","0","4.6",1975-03-29,3,"1975","min",3.5,"Marzo"
"18116","30/03/1975","0","8.2",1975-03-30,3,"1975","min",3,"Marzo"
"18117","31/03/1975","3.9","1.1",1975-03-31,3,"1975","min",4,"Marzo"
"18118","01/04/1975","0","3.2",1975-04-01,4,"1975","min",4.5,"Abril"
"18119","02/04/1975","0","4.2",1975-04-02,4,"1975","min",2.5,"Abril"
"18120","03/04/1975","0","5.8",1975-04-03,4,"1975","min",4,"Abril"
"18121","04/04/1975","0.2","4.3",1975-04-04,4,"1975","min",3,"Abril"
"18122","05/04/1975","4.2","3.8",1975-04-05,4,"1975","min",4,"Abril"
"18123","06/04/1975","17.3","2.1",1975-04-06,4,"1975","min",7,"Abril"
"18124","07/04/1975","4.5","1.7",1975-04-07,4,"1975","min",3,"Abril"
"18125","08/04/1975","19","1.2",1975-04-08,4,"1975","min",4.5,"Abril"
"18126","09/04/1975","8","1.9",1975-04-09,4,"1975","min",7,"Abril"
"18127","10/04/1975","0","2.4",1975-04-10,4,"1975","min",5,"Abril"
"18128","11/04/1975","0","2.1",1975-04-11,4,"1975","min",6.5,"Abril"
"18129","12/04/1975","0","2.7",1975-04-12,4,"1975","min",4,"Abril"
"18130","13/04/1975","0","4.3",1975-04-13,4,"1975","min",5,"Abril"
"18131","14/04/1975","0","4.6",1975-04-14,4,"1975","min",7.5,"Abril"
"18132","15/04/1975","0","3.8",1975-04-15,4,"1975","min",5,"Abril"
"18133","16/04/1975","5.2","2.3",1975-04-16,4,"1975","min",6.5,"Abril"
"18134","17/04/1975","5.5","0.7",1975-04-17,4,"1975","min",6,"Abril"
"18135","18/04/1975","0","3.8",1975-04-18,4,"1975","min",5,"Abril"
"18136","19/04/1975","0","4.9",1975-04-19,4,"1975","min",4.5,"Abril"
"18137","20/04/1975","0","5.2",1975-04-20,4,"1975","min",6,"Abril"
"18138","21/04/1975","0","4.9",1975-04-21,4,"1975","min",8.5,"Abril"
"18139","22/04/1975","0","3.1",1975-04-22,4,"1975","min",9,"Abril"
"18140","23/04/1975","0","5.2",1975-04-23,4,"1975","min",9.5,"Abril"
"18141","24/04/1975","0","4.2",1975-04-24,4,"1975","min",6,"Abril"
"18142","25/04/1975","0","3.5",1975-04-25,4,"1975","min",8.5,"Abril"
"18143","26/04/1975","0","3.9",1975-04-26,4,"1975","min",8,"Abril"
"18144","27/04/1975","0","4.6",1975-04-27,4,"1975","min",3.5,"Abril"
"18145","28/04/1975","0","5.6",1975-04-28,4,"1975","min",5,"Abril"
"18146","29/04/1975","0","5.9",1975-04-29,4,"1975","min",7.5,"Abril"
"18147","30/04/1975","0","5.9",1975-04-30,4,"1975","min",7,"Abril"
"18148","01/05/1975","0","5.3",1975-05-01,5,"1975","min",9.5,"Mayo"
"18149","02/05/1975","0","6.7",1975-05-02,5,"1975","min",7,"Mayo"
"18150","03/05/1975","0","5.1",1975-05-03,5,"1975","min",8,"Mayo"
"18151","04/05/1975","0","2.5",1975-05-04,5,"1975","min",10,"Mayo"
"18152","05/05/1975","0","3.3",1975-05-05,5,"1975","min",6.5,"Mayo"
"18153","06/05/1975","0","9.2",1975-05-06,5,"1975","min",7,"Mayo"
"18154","07/05/1975","0","5.8",1975-05-07,5,"1975","min",5,"Mayo"
"18155","08/05/1975","0","6.4",1975-05-08,5,"1975","min",6.5,"Mayo"
"18156","09/05/1975","0","5.9",1975-05-09,5,"1975","min",7,"Mayo"
"18157","10/05/1975","0","9.9",1975-05-10,5,"1975","min",11,"Mayo"
"18158","11/05/1975","0","10.3",1975-05-11,5,"1975","min",11.5,"Mayo"
"18159","12/05/1975","0","9.1",1975-05-12,5,"1975","min",11.5,"Mayo"
"18160","13/05/1975","0","7.2",1975-05-13,5,"1975","min",9,"Mayo"
"18161","14/05/1975","0","6.9",1975-05-14,5,"1975","min",9.5,"Mayo"
"18162","15/05/1975","0","5.4",1975-05-15,5,"1975","min",10,"Mayo"
"18163","16/05/1975","0","3.7",1975-05-16,5,"1975","min",10.5,"Mayo"
"18164","17/05/1975","0","5.2",1975-05-17,5,"1975","min",11.5,"Mayo"
"18165","18/05/1975","0","4",1975-05-18,5,"1975","min",12,"Mayo"
"18166","19/05/1975","0","5.2",1975-05-19,5,"1975","min",11,"Mayo"
"18167","20/05/1975","0","1.8",1975-05-20,5,"1975","min",10,"Mayo"
"18168","21/05/1975","0","4.1",1975-05-21,5,"1975","min",8,"Mayo"
"18169","22/05/1975","0","8.5",1975-05-22,5,"1975","min",5.5,"Mayo"
"18170","23/05/1975","0","9",1975-05-23,5,"1975","min",8.5,"Mayo"
"18171","24/05/1975","0","9.6",1975-05-24,5,"1975","min",11,"Mayo"
"18172","25/05/1975","0","7.9",1975-05-25,5,"1975","min",12,"Mayo"
"18173","26/05/1975","0","7.7",1975-05-26,5,"1975","min",10.5,"Mayo"
"18174","27/05/1975","0","6.9",1975-05-27,5,"1975","min",10,"Mayo"
"18175","28/05/1975","0","6.7",1975-05-28,5,"1975","min",10.5,"Mayo"
"18176","29/05/1975","0","7.8",1975-05-29,5,"1975","min",9.5,"Mayo"
"18177","30/05/1975","0","8.9",1975-05-30,5,"1975","min",9.5,"Mayo"
"18178","31/05/1975","0","10",1975-05-31,5,"1975","min",11.5,"Mayo"
"18179","01/06/1975","0","9.3",1975-06-01,6,"1975","min",8.5,"Junio"
"18180","02/06/1975","0","7.2",1975-06-02,6,"1975","min",8.5,"Junio"
"18181","03/06/1975","0","7",1975-06-03,6,"1975","min",11,"Junio"
"18182","04/06/1975","0","7",1975-06-04,6,"1975","min",12,"Junio"
"18183","05/06/1975","0","7.5",1975-06-05,6,"1975","min",10,"Junio"
"18184","06/06/1975","0","5.6",1975-06-06,6,"1975","min",11,"Junio"
"18185","07/06/1975","0","4.3",1975-06-07,6,"1975","min",12,"Junio"
"18186","08/06/1975","0","10.6",1975-06-08,6,"1975","min",10.5,"Junio"
"18187","09/06/1975","0","8.8",1975-06-09,6,"1975","min",9,"Junio"
"18188","10/06/1975","0","8.1",1975-06-10,6,"1975","min",10.5,"Junio"
"18189","11/06/1975","0","9.1",1975-06-11,6,"1975","min",10,"Junio"
"18190","12/06/1975","0","6.7",1975-06-12,6,"1975","min",12.5,"Junio"
"18191","13/06/1975","0","7.9",1975-06-13,6,"1975","min",15.5,"Junio"
"18192","14/06/1975","0","9.5",1975-06-14,6,"1975","min",10,"Junio"
"18193","15/06/1975","0","7.3",1975-06-15,6,"1975","min",10.5,"Junio"
"18194","16/06/1975","0","8.7",1975-06-16,6,"1975","min",14,"Junio"
"18195","17/06/1975","1","6.5",1975-06-17,6,"1975","min",13,"Junio"
"18196","18/06/1975","0","5.8",1975-06-18,6,"1975","min",10,"Junio"
"18197","19/06/1975","0","7.2",1975-06-19,6,"1975","min",14,"Junio"
"18198","20/06/1975","0","6.4",1975-06-20,6,"1975","min",8,"Junio"
"18199","21/06/1975","0","6.9",1975-06-21,6,"1975","min",9,"Junio"
"18200","22/06/1975","0","9.2",1975-06-22,6,"1975","min",10,"Junio"
"18201","23/06/1975","0","6.6",1975-06-23,6,"1975","min",11,"Junio"
"18202","24/06/1975","0","8.3",1975-06-24,6,"1975","min",11,"Junio"
"18203","25/06/1975","0","10.1",1975-06-25,6,"1975","min",10.5,"Junio"
"18204","26/06/1975","0","13.2",1975-06-26,6,"1975","min",14,"Junio"
"18205","27/06/1975","0","11.8",1975-06-27,6,"1975","min",12.5,"Junio"
"18206","28/06/1975","0","9.9",1975-06-28,6,"1975","min",9,"Junio"
"18207","29/06/1975","0","11.6",1975-06-29,6,"1975","min",11,"Junio"
"18208","30/06/1975","0","13",1975-06-30,6,"1975","min",14,"Junio"
"18209","01/07/1975","0","11.7",1975-07-01,7,"1975","min",14,"Julio"
"18210","02/07/1975","0","11.2",1975-07-02,7,"1975","min",14.5,"Julio"
"18211","03/07/1975","0","7.9",1975-07-03,7,"1975","min",11,"Julio"
"18212","04/07/1975","0","10.3",1975-07-04,7,"1975","min",11.5,"Julio"
"18213","05/07/1975","0","12.4",1975-07-05,7,"1975","min",14,"Julio"
"18214","06/07/1975","0","11.9",1975-07-06,7,"1975","min",18.5,"Julio"
"18215","07/07/1975","0","10.7",1975-07-07,7,"1975","min",17,"Julio"
"18216","08/07/1975","0","5.2",1975-07-08,7,"1975","min",16.5,"Julio"
"18217","09/07/1975","0","12.7",1975-07-09,7,"1975","min",18,"Julio"
"18218","10/07/1975","0","13.7",1975-07-10,7,"1975","min",21,"Julio"
"18219","11/07/1975","0","13.4",1975-07-11,7,"1975","min",22,"Julio"
"18220","12/07/1975","0","8",1975-07-12,7,"1975","min",15,"Julio"
"18221","13/07/1975","0","7.9",1975-07-13,7,"1975","min",13.5,"Julio"
"18222","14/07/1975","0","9.1",1975-07-14,7,"1975","min",13,"Julio"
"18223","15/07/1975","0","7.1",1975-07-15,7,"1975","min",12,"Julio"
"18224","16/07/1975","0","8.9",1975-07-16,7,"1975","min",12,"Julio"
"18225","17/07/1975","0","8.2",1975-07-17,7,"1975","min",12,"Julio"
"18226","18/07/1975","0","8.2",1975-07-18,7,"1975","min",12.5,"Julio"
"18227","19/07/1975","0","8.4",1975-07-19,7,"1975","min",13,"Julio"
"18228","20/07/1975","0","8.6",1975-07-20,7,"1975","min",12.5,"Julio"
"18229","21/07/1975","0","8.2",1975-07-21,7,"1975","min",11.5,"Julio"
"18230","22/07/1975","0","8.5",1975-07-22,7,"1975","min",13,"Julio"
"18231","23/07/1975","0","9",1975-07-23,7,"1975","min",14,"Julio"
"18232","24/07/1975","0","9.2",1975-07-24,7,"1975","min",16,"Julio"
"18233","25/07/1975","0","10.7",1975-07-25,7,"1975","min",15,"Julio"
"18234","26/07/1975","1.5","10.3",1975-07-26,7,"1975","min",17,"Julio"
"18235","27/07/1975","0","7",1975-07-27,7,"1975","min",18,"Julio"
"18236","28/07/1975","0","7.9",1975-07-28,7,"1975","min",18.5,"Julio"
"18237","29/07/1975","0","7.4",1975-07-29,7,"1975","min",17,"Julio"
"18238","30/07/1975","0","8.4",1975-07-30,7,"1975","min",15,"Julio"
"18239","31/07/1975","0","10.6",1975-07-31,7,"1975","min",15,"Julio"
"18240","01/08/1975","0","11.5",1975-08-01,8,"1975","min",15.5,"Agosto"
"18241","02/08/1975","0","14.1",1975-08-02,8,"1975","min",17.5,"Agosto"
"18242","03/08/1975","0","13.8",1975-08-03,8,"1975","min",20.5,"Agosto"
"18243","04/08/1975","0","12.9",1975-08-04,8,"1975","min",20,"Agosto"
"18244","05/08/1975","0","9.1",1975-08-05,8,"1975","min",22,"Agosto"
"18245","06/08/1975","0","10.2",1975-08-06,8,"1975","min",20,"Agosto"
"18246","07/08/1975","1","8.8",1975-08-07,8,"1975","min",20,"Agosto"
"18247","08/08/1975","2","6.7",1975-08-08,8,"1975","min",18.5,"Agosto"
"18248","09/08/1975","0","7.6",1975-08-09,8,"1975","min",17,"Agosto"
"18249","10/08/1975","0","10",1975-08-10,8,"1975","min",16,"Agosto"
"18250","11/08/1975","0","8.1",1975-08-11,8,"1975","min",15,"Agosto"
"18251","12/08/1975","0","8.8",1975-08-12,8,"1975","min",13,"Agosto"
"18252","13/08/1975","0","8.8",1975-08-13,8,"1975","min",11,"Agosto"
"18253","14/08/1975","0","9",1975-08-14,8,"1975","min",10,"Agosto"
"18254","15/08/1975","0","9.6",1975-08-15,8,"1975","min",11.5,"Agosto"
"18255","16/08/1975","0","7.4",1975-08-16,8,"1975","min",9.5,"Agosto"
"18256","17/08/1975","0","8.1",1975-08-17,8,"1975","min",10,"Agosto"
"18257","18/08/1975","0","10.7",1975-08-18,8,"1975","min",12,"Agosto"
"18258","19/08/1975","0","8.7",1975-08-19,8,"1975","min",13,"Agosto"
"18259","20/08/1975","0","6.4",1975-08-20,8,"1975","min",13,"Agosto"
"18260","21/08/1975","0","7.4",1975-08-21,8,"1975","min",14.5,"Agosto"
"18261","22/08/1975","0","10.9",1975-08-22,8,"1975","min",14,"Agosto"
"18262","23/08/1975","0","12.1",1975-08-23,8,"1975","min",16,"Agosto"
"18263","24/08/1975","0","12.9",1975-08-24,8,"1975","min",20,"Agosto"
"18264","25/08/1975","0","11.4",1975-08-25,8,"1975","min",18,"Agosto"
"18265","26/08/1975","0","13.1",1975-08-26,8,"1975","min",17,"Agosto"
"18266","27/08/1975","0","12.7",1975-08-27,8,"1975","min",17,"Agosto"
"18267","28/08/1975","0","12.8",1975-08-28,8,"1975","min",15,"Agosto"
"18268","29/08/1975","0","10.2",1975-08-29,8,"1975","min",14.5,"Agosto"
"18269","30/08/1975","0","11.2",1975-08-30,8,"1975","min",15,"Agosto"
"18270","31/08/1975","0","11.7",1975-08-31,8,"1975","min",17,"Agosto"
"18271","01/09/1975","0","9",1975-09-01,9,"1975","min",16,"Septiembre"
"18272","02/09/1975","0","10.7",1975-09-02,9,"1975","min",14,"Septiembre"
"18273","03/09/1975","0.2","7.3",1975-09-03,9,"1975","min",17.5,"Septiembre"
"18274","04/09/1975","0","9.8",1975-09-04,9,"1975","min",18,"Septiembre"
"18275","05/09/1975","0","11.6",1975-09-05,9,"1975","min",20.5,"Septiembre"
"18276","06/09/1975","0.4","8.3",1975-09-06,9,"1975","min",20,"Septiembre"
"18277","07/09/1975","0","3.4",1975-09-07,9,"1975","min",20.5,"Septiembre"
"18278","08/09/1975","0","6.4",1975-09-08,9,"1975","min",16,"Septiembre"
"18279","09/09/1975","0","6",1975-09-09,9,"1975","min",16.5,"Septiembre"
"18280","10/09/1975","0","5.6",1975-09-10,9,"1975","min",13,"Septiembre"
"18281","11/09/1975","0","3.9",1975-09-11,9,"1975","min",13,"Septiembre"
"18282","12/09/1975","0","6.4",1975-09-12,9,"1975","min",13.5,"Septiembre"
"18283","13/09/1975","0","5.6",1975-09-13,9,"1975","min",15,"Septiembre"
"18284","14/09/1975","0","7.2",1975-09-14,9,"1975","min",14.5,"Septiembre"
"18285","15/09/1975","0","7.6",1975-09-15,9,"1975","min",15,"Septiembre"
"18286","16/09/1975","0","9.8",1975-09-16,9,"1975","min",20.5,"Septiembre"
"18287","17/09/1975","0","10.4",1975-09-17,9,"1975","min",21.5,"Septiembre"
"18288","18/09/1975","0","9.2",1975-09-18,9,"1975","min",20.5,"Septiembre"
"18289","19/09/1975","0","8.9",1975-09-19,9,"1975","min",18.5,"Septiembre"
"18290","20/09/1975","0","9.9",1975-09-20,9,"1975","min",17.5,"Septiembre"
"18291","21/09/1975","0","9.7",1975-09-21,9,"1975","min",17,"Septiembre"
"18292","22/09/1975","0","12.7",1975-09-22,9,"1975","min",18,"Septiembre"
"18293","23/09/1975","0","10.7",1975-09-23,9,"1975","min",19.5,"Septiembre"
"18294","24/09/1975","0","10.2",1975-09-24,9,"1975","min",16.5,"Septiembre"
"18295","25/09/1975","0","10.1",1975-09-25,9,"1975","min",17.5,"Septiembre"
"18296","26/09/1975","0","10.9",1975-09-26,9,"1975","min",17,"Septiembre"
"18297","27/09/1975","0","9.6",1975-09-27,9,"1975","min",15,"Septiembre"
"18298","28/09/1975","0","6.6",1975-09-28,9,"1975","min",14,"Septiembre"
"18299","29/09/1975","0","4.3",1975-09-29,9,"1975","min",11,"Septiembre"
"18300","30/09/1975","0","5.4",1975-09-30,9,"1975","min",12,"Septiembre"
"18301","01/10/1975","0","5.6",1975-10-01,10,"1975","min",13.5,"Octubre"
"18302","02/10/1975","0","6.7",1975-10-02,10,"1975","min",14,"Octubre"
"18303","03/10/1975","0","11.2",1975-10-03,10,"1975","min",16,"Octubre"
"18304","04/10/1975","0","10.8",1975-10-04,10,"1975","min",16.5,"Octubre"
"18305","05/10/1975","0","11",1975-10-05,10,"1975","min",16,"Octubre"
"18306","06/10/1975","0","5.6",1975-10-06,10,"1975","min",15.5,"Octubre"
"18307","07/10/1975","0","1.7",1975-10-07,10,"1975","min",15,"Octubre"
"18308","08/10/1975","0","4.4",1975-10-08,10,"1975","min",7,"Octubre"
"18309","09/10/1975","0","4.1",1975-10-09,10,"1975","min",8,"Octubre"
"18310","10/10/1975","0","5.1",1975-10-10,10,"1975","min",7.5,"Octubre"
"18311","11/10/1975","0","2.7",1975-10-11,10,"1975","min",8,"Octubre"
"18312","12/10/1975","0","5.3",1975-10-12,10,"1975","min",9,"Octubre"
"18313","13/10/1975","0","4.2",1975-10-13,10,"1975","min",6.5,"Octubre"
"18314","14/10/1975","0","9.2",1975-10-14,10,"1975","min",7.5,"Octubre"
"18315","15/10/1975","0","8.2",1975-10-15,10,"1975","min",9,"Octubre"
"18316","16/10/1975","0","8.6",1975-10-16,10,"1975","min",10,"Octubre"
"18317","17/10/1975","0","8.1",1975-10-17,10,"1975","min",10.5,"Octubre"
"18318","18/10/1975","0","3.6",1975-10-18,10,"1975","min",9.5,"Octubre"
"18319","19/10/1975","0","2.9",1975-10-19,10,"1975","min",10,"Octubre"
"18320","20/10/1975","1","2.1",1975-10-20,10,"1975","min",9.5,"Octubre"
"18321","21/10/1975","0","3.5",1975-10-21,10,"1975","min",10,"Octubre"
"18322","22/10/1975","0","3.4",1975-10-22,10,"1975","min",10,"Octubre"
"18323","23/10/1975","0","3.5",1975-10-23,10,"1975","min",10,"Octubre"
"18324","24/10/1975","0","7.3",1975-10-24,10,"1975","min",6,"Octubre"
"18325","25/10/1975","0","6.3",1975-10-25,10,"1975","min",5.5,"Octubre"
"18326","26/10/1975","0","5.3",1975-10-26,10,"1975","min",6,"Octubre"
"18327","27/10/1975","0","2.7",1975-10-27,10,"1975","min",7.5,"Octubre"
"18328","28/10/1975","0","4.8",1975-10-28,10,"1975","min",7,"Octubre"
"18329","29/10/1975","0","5.8",1975-10-29,10,"1975","min",9,"Octubre"
"18330","30/10/1975","0","3.8",1975-10-30,10,"1975","min",9,"Octubre"
"18331","31/10/1975","0","1.2",1975-10-31,10,"1975","min",9,"Octubre"
"18332","01/11/1975","0","8.7",1975-11-01,11,"1975","min",8,"Noviembre"
"18333","02/11/1975","0","5.7",1975-11-02,11,"1975","min",9,"Noviembre"
"18334","03/11/1975","0","7.2",1975-11-03,11,"1975","min",9,"Noviembre"
"18335","04/11/1975","0","8.1",1975-11-04,11,"1975","min",9,"Noviembre"
"18336","05/11/1975","0","5.3",1975-11-05,11,"1975","min",11,"Noviembre"
"18337","06/11/1975","0","4.7",1975-11-06,11,"1975","min",6,"Noviembre"
"18338","07/11/1975","0","5.4",1975-11-07,11,"1975","min",7,"Noviembre"
"18339","08/11/1975","0","3.3",1975-11-08,11,"1975","min",8,"Noviembre"
"18340","09/11/1975","0","4.9",1975-11-09,11,"1975","min",6,"Noviembre"
"18341","10/11/1975","0","3.4",1975-11-10,11,"1975","min",7,"Noviembre"
"18342","11/11/1975","0","6",1975-11-11,11,"1975","min",5.5,"Noviembre"
"18343","12/11/1975","0","9.1",1975-11-12,11,"1975","min",8.5,"Noviembre"
"18344","13/11/1975","0","5.1",1975-11-13,11,"1975","min",7.5,"Noviembre"
"18345","14/11/1975","0","6.4",1975-11-14,11,"1975","min",8,"Noviembre"
"18346","15/11/1975","0","6.6",1975-11-15,11,"1975","min",7,"Noviembre"
"18347","16/11/1975","0","4.5",1975-11-16,11,"1975","min",6.5,"Noviembre"
"18348","17/11/1975","0","3.2",1975-11-17,11,"1975","min",6,"Noviembre"
"18349","18/11/1975","0","2.4",1975-11-18,11,"1975","min",6,"Noviembre"
"18350","19/11/1975","0","3",1975-11-19,11,"1975","min",1,"Noviembre"
"18351","20/11/1975","0","5.2",1975-11-20,11,"1975","min",2,"Noviembre"
"18352","21/11/1975","0","5.1",1975-11-21,11,"1975","min",3,"Noviembre"
"18353","22/11/1975","0","4.6",1975-11-22,11,"1975","min",5,"Noviembre"
"18354","23/11/1975","0","4.6",1975-11-23,11,"1975","min",4,"Noviembre"
"18355","24/11/1975","0","6.3",1975-11-24,11,"1975","min",7,"Noviembre"
"18356","25/11/1975","0","6.9",1975-11-25,11,"1975","min",8,"Noviembre"
"18357","26/11/1975","0","2.5",1975-11-26,11,"1975","min",9,"Noviembre"
"18358","27/11/1975","17.5","2.2",1975-11-27,11,"1975","min",7,"Noviembre"
"18359","28/11/1975","11.8","0.9",1975-11-28,11,"1975","min",7,"Noviembre"
"18360","29/11/1975","0","1.3",1975-11-29,11,"1975","min",4,"Noviembre"
"18361","30/11/1975","0","2.1",1975-11-30,11,"1975","min",1,"Noviembre"
"18362","01/12/1975","0","2.6",1975-12-01,12,"1975","min",2.5,"Diciembre"
"18363","02/12/1975","0","2.9",1975-12-02,12,"1975","min",4,"Diciembre"
